Crude Oil Price,Price Year-Month,Accident Year,Accident Year-Month,Accident Date,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs
27.02,2016-01,2016,2016-01,2016-01-30,COLONIAL PIPELINE CO,"LINE 02, LOC 0402",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,PELHAM,SHELBY,AL,33.28139,-86.75917,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",3.02,0.0,2.9,0.12,NO,NO,YES,2/1/2016 7:38,2/2/2016 3:33,0.0,125000.0,300.0,250000.0,275000.0,75000.0,0.0,725300.0
27.02,2016-01,2016,2016-01,2016-01-31,"NUTAAQ PIPELINE, LLC",NUTAAQ - BADAMI SALES PIPELINE,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,Not Available,NORTH SLOPE BOROUGH,AK,70.10762,-147.38633000000002,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.01,0.0,0.01,0.0,NO,NO,YES,1/31/2016 13:05,1/31/2016 15:10,0.0,0.0,2.0,0.0,1800.0,0.0,0.0,1802.0
25.52,2016-02,2016,2016-02,2016-02-01,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",SUPERIOR TERMINAL,ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,SUPERIOR,DOUGLAS,WI,46.68329,-92.05718,ALL OTHER CAUSES,MISCELLANEOUS,104.0,0.0,104.0,0.0,NO,NO,NO,Not Available,Not Available,0.0,1992.0,20.0,0.0,11142.0,9610.0,0.0,22764.0
25.52,2016-02,2016,2016-02,2016-02-03,SUNOCO PIPELINE L.P.,CORSICANA STATION,ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,CORSICANA,NAVARRO,TX,32.07056,-96.4742,CORROSION,INTERNAL,4.0,0.0,0.5,3.5,NO,NO,NO,Not Available,Not Available,0.0,22350.0,101.0,0.0,7500.0,12500.0,0.0,42451.0
25.52,2016-02,2016,2016-02,2016-02-03,MID - VALLEY PIPELINE CO,LIMA TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,LIMA,ALLEN,OH,40.70498,-84.12751,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1.2,0.0,1.2,0.0,NO,NO,YES,2/3/2016 18:00,2/4/2016 11:45,0.0,1000.0,0.0,0.0,10000.0,4000.0,0.0,15000.0
25.52,2016-02,2016,2016-02,2016-02-07,"PLAINS PIPELINE, L.P.",GOLDSMITH STATION,ONSHORE,TANK,CRUDE OIL,Not Available,Not Available,GOLDSMITH,ECTOR,TX,31.136868,-102.192539,CORROSION,INTERNAL,300.0,0.0,300.0,0.0,NO,NO,NO,Not Available,Not Available,0.0,30000.0,1120.0,0.0,9960.0,0.0,2000.0,43080.0
25.52,2016-02,2016,2016-02,2016-02-07,WYOMING PIPELINE COMPANY,WYOMING PIPELINE COMPANY,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,Not Available,WESTON,WY,43.832639,-104.31971,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,80.0,0.0,70.0,10.0,NO,NO,NO,Not Available,Not Available,0.0,0.0,420.0,3200.0,400.0,0.0,0.0,4020.0
25.52,2016-02,2016,2016-02,2016-02-08,TIDELANDS OIL PRODUCTION COMPANY,XY TO ZWP OIL SHIPPING LINE,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,LONG BEACH,LOS ANGELES,CA,33.764961,-118.209047,CORROSION,INTERNAL,0.5,0.0,0.5,0.0,NO,NO,YES,2/8/2016 14:15,2/9/2016 16:00,0.0,1000.0,15.0,0.0,3000.0,0.0,0.0,4015.0
25.52,2016-02,2016,2016-02,2016-02-08,ENTERPRISE PRODUCTS OPERATING LLC,BEAUMONT CRUDE TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,BEAUMONT,JEFFERSON,TX,30.008867,-94.054261,INCORRECT OPERATION,INCORRECT INSTALLATION,1.0,0.0,1.0,0.0,NO,NO,YES,2/8/2016 19:40,2/8/2016 21:00,0.0,1500.0,30.0,0.0,0.0,8000.0,0.0,9530.0
25.52,2016-02,2016,2016-02,2016-02-10,COLONIAL PIPELINE CO,REMINGTON STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),Not Available,MIDLAND,FAUQUIER,VA,38.55560816,-77.70980577,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.5,0.0,1.5,0.0,NO,NO,NO,Not Available,Not Available,0.0,100.0,50.0,0.0,0.0,1000.0,0.0,1150.0
25.52,2016-02,2016,2016-02,2016-02-10,ENTERPRISE PRODUCTS OPERATING LLC,LEBANON TERMINAL,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,LEBANON,WARREN,OH,39.484724,-84.22265300000001,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,69.0,0.0,69.0,0.0,NO,NO,YES,2/10/2016 13:25,2/22/2016 11:00,0.0,19000.0,2523.0,0.0,0.0,76229.0,0.0,97752.0
25.52,2016-02,2016,2016-02,2016-02-11,ENTERPRISE PRODUCTS OPERATING LLC,BEAUMONT TERMINAL,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,BEAUMONT,JEFFERSON,TX,30.013720000000003,-94.055864,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,0.1,0.0,0.0,0.1,NO,NO,YES,2/11/2016 13:01,Not Available,0.0,465816.0,5.0,0.0,0.0,5000.0,0.0,470821.0
25.52,2016-02,2016,2016-02,2016-02-11,SUNOCO PIPELINE L.P.,"TRUSCOTT TO CHILDRESS 10""",ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,CHILDRESS,CHILDRESS,TX,34.32184,-100.24492,CORROSION,EXTERNAL,20.0,0.0,5.0,15.0,NO,NO,YES,2/11/2016 9:32,2/15/2016 16:20,0.0,75000.0,341.0,0.0,30000.0,262899.0,0.0,368240.0
25.52,2016-02,2016,2016-02,2016-02-11,"FRONTIER ENERGY SERVICES, L.L.C.",HOLLY STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,Not Available,EDDY,NM,32.063649,-104.1339,INCORRECT OPERATION,INCORRECT VALVE POSITION,100.0,0.0,40.0,60.0,NO,NO,NO,Not Available,Not Available,0.0,0.0,3000.0,0.0,105000.0,80000.0,0.0,188000.0
25.52,2016-02,2016,2016-02,2016-02-12,"JP ENERGY PERMIAN, LLC",SILVER DOLLAR PIPELINE ,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,Not Available,CROCKETT,TX,30.942414000000003,-101.35789399999999,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,8.0,0.0,8.0,0.0,NO,NO,NO,Not Available,Not Available,0.0,0.0,300.0,0.0,5000.0,2000.0,0.0,7300.0
25.52,2016-02,2016,2016-02,2016-02-12,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,AMMONIA WEST LEG ,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,Not Available,Not Available,HENRY,IA,41.11988,-91.647847,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.29,0.0,0.0,0.29,NO,NO,YES,2/12/2016 13:29,2/14/2016 17:45,0.0,4080.0,12.0,0.0,0.0,0.0,0.0,4092.0
25.52,2016-02,2016,2016-02,2016-02-12,"ROADRUNNER PIPELINE, L.L.C.",ROADRUNNER RECEIVING STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,"NEAR SUNDOWN, TEXAS",HOCKLEY COUNTY,TX,33.40752,-102.44847,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,34.0,0.0,20.0,14.0,NO,NO,YES,2/12/2016 17:30,2/13/2016 0:20,0.0,5000.0,900.0,0.0,1000.0,5000.0,0.0,11900.0
25.52,2016-02,2016,2016-02,2016-02-14,ENBRIDGE STORAGE (CUSHING) L.L.C.,CUSHING CENTRAL TERMINAL,ONSHORE,TANK,CRUDE OIL,Not Available,Not Available,CUSHING,PAYNE,OK,35.94596,-96.76295999999999,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,152.0,0.0,152.0,0.0,NO,NO,NO,Not Available,Not Available,0.0,62000.0,5300.0,0.0,80000.0,40000.0,0.0,187300.0
25.52,2016-02,2016,2016-02,2016-02-14,SUNOCO PIPELINE L.P.,CORSICANA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,CORSICANA,NAVARRO,TX,32.07073,-96.47442,CORROSION,INTERNAL,195.0,0.0,175.0,20.0,NO,NO,YES,2/14/2016 9:04,2/14/2016 15:42,0.0,5000.0,520.0,0.0,6500.0,35000.0,0.0,47020.0
25.52,2016-02,2016,2016-02,2016-02-16,CONSOLIDATED EDISON CO OF NY,FUEL OIL PIPELINE #2,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,LONG ISLAND CITY,QUEENS,NY,40.759869,-73.944998,CORROSION,EXTERNAL,249.0,0.0,249.0,0.0,NO,NO,YES,2/16/2016 6:52,11/3/2016 16:00,0.0,848137.0,18824.0,0.0,0.0,225000.0,0.0,1091961.0
25.52,2016-02,2016,2016-02,2016-02-16,"GENESIS PIPELINE USA, L.P.",MARTINVILLE TO GWINVILLE JCT.,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,MAGEE,SIMPSON,MS,31.870006,-89.678549,NATURAL FORCE DAMAGE,OTHER NATURAL FORCE DAMAGE,330.0,0.0,300.0,30.0,NO,NO,YES,2/16/2016 11:36,3/9/2016 15:00,0.0,19495.0,10560.0,0.0,1800000.0,0.0,0.0,1830055.0
25.52,2016-02,2016,2016-02,2016-02-16,"MAGELLAN PIPELINE COMPANY, LP",SIOUX FALLS TERMINAL ,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,SIOUX FALLS,MINNEHAHA,SD,43.54566,-96.79346,NATURAL FORCE DAMAGE,TEMPERATURE,31.0,0.0,31.0,0.0,NO,NO,NO,Not Available,Not Available,0.0,118000.0,1300.0,0.0,63820.0,0.0,20000.0,203120.0
25.52,2016-02,2016,2016-02,2016-02-16,ROSE ROCK MIDSTREAM L.P.,"ARLINGTON JUNCTION TO CUNNINGHAM 12""",ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,Not Available,KINGMAN,KS,37.680384000000004,-98.42846800000001,CORROSION,INTERNAL,15.0,0.0,15.0,0.0,NO,NO,YES,2/16/2016 17:35,2/18/2016 7:30,0.0,8000.0,250.0,0.0,2500.0,12000.0,0.0,22750.0
25.52,2016-02,2016,2016-02,2016-02-17,MARATHON PIPE LINE LLC,MARTINSVILLE - LIMA 22 INCH CRUDE ,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,ROSEDALE,PARKE,IN,39.632574,-87.28405699999999,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.5,0.0,0.5,0.0,NO,NO,YES,2/17/2016 10:33,2/17/2016 18:06,0.0,9000.0,9.0,0.0,1500.0,0.0,0.0,10509.0
25.52,2016-02,2016,2016-02,2016-02-17,"PLAINS MARKETING, L.P.",CUSHING TERMINAL,ONSHORE,TANK,CRUDE OIL,Not Available,Not Available,CUSHING,LINCOLN,OK,35.938355,-96.740879,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,0.0,0.0,0.0,0.0,NO,NO,NO,Not Available,Not Available,0.0,140000.0,0.0,0.0,0.0,0.0,0.0,140000.0
25.52,2016-02,2016,2016-02,2016-02-18,ENTERPRISE PRODUCTS OPERATING LLC,YSCLOSKEY PIPELINE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,Y-GRADE,BELLE CHASE,PLAQUEMINES,LA,29.796113899999998,-90.0150778,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.1,0.0,0.0,0.1,YES,NO,NO,Not Available,Not Available,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25.52,2016-02,2016,2016-02,2016-02-19,"KINDER MORGAN LIQUID TERMINALS, LLC",CANJ 1201,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,CARTERET,MIDDLESEX,NJ,40.59064,-74.21945,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.8,0.0,0.8,0.0,NO,NO,YES,2/19/2016 9:00,2/19/2016 18:00,0.0,1000.0,0.0,0.0,0.0,5000.0,0.0,6000.0
25.52,2016-02,2016,2016-02,2016-02-20,"BUCKEYE PARTNERS, LP",LINDEN STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),Not Available,LINDEN,UNION,NJ,40.611540000000005,-74.24035,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.6,0.0,0.6,0.0,NO,NO,NO,Not Available,Not Available,0.0,5000.0,0.0,0.0,3600.0,2000.0,0.0,10600.0
25.52,2016-02,2016,2016-02,2016-02-22,ENTERPRISE CRUDE PIPELINE LLC,CUSHING EAST TERMINAL,ONSHORE,TANK,CRUDE OIL,Not Available,Not Available,CUSHING,LINCOLN,OK,35.940183000000005,-96.74566300000001,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.2,0.0,0.2,0.0,NO,NO,NO,Not Available,Not Available,0.0,10500.0,15.0,0.0,0.0,0.0,0.0,10515.0
25.52,2016-02,2016,2016-02,2016-02-22,ENTERPRISE CRUDE PIPELINE LLC,C158,ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,HEALDTON,CARTER,OK,34.2021,-97.49,CORROSION,EXTERNAL,0.2,0.0,0.2,0.0,NO,NO,NO,Not Available,Not Available,0.0,20000.0,0.0,0.0,1500.0,1500.0,0.0,23000.0
25.52,2016-02,2016,2016-02,2016-02-22,IMTT-BAYONNE,IMTT-BAYONNE,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,BAYONNE,HUDSON,NJ,40.66506,-74.10953,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",359.0,0.0,300.0,59.0,NO,NO,NO,Not Available,Not Available,0.0,112565.0,14903.0,2000000.0,10000.0,500000.0,0.0,2637468.0
25.52,2016-02,2016,2016-02,2016-02-22,KINDER MORGAN CO2 CO. LP,YELLOW JACKET VALVE,ONSHORE,ABOVEGROUND,CO2 (CARBON DIOXIDE),Not Available,Not Available,CORTEZ,MONTEZUMA,CO,37.471,-108.7912,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,223.0,3533.0,0.0,223.0,NO,NO,YES,2/22/2016 17:16,2/22/2016 17:33,0.0,130.0,9345.0,0.0,0.0,0.0,0.0,9475.0
25.52,2016-02,2016,2016-02,2016-02-23,"BUCKEYE PARTNERS, LP",PY,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,PAULSBORO,GLOUCESTER,NJ,39.846715,-75.256348,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,4.76,0.0,4.12,0.64,NO,NO,YES,2/23/2016 1:15,2/27/2016 0:00,0.0,65800.0,180.0,0.0,76000.0,88943.0,0.0,230923.0
25.52,2016-02,2016,2016-02,2016-02-23,"OHIO RIVER VALLEY PIPELINE, LLC",OHIO RIVER VALLEY SYSTEM,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,Not Available,HOLMES COUNTY,OH,40.4840972,-81.99524170000001,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,150.0,0.0,125.0,25.0,NO,NO,YES,2/23/2016 20:58,3/9/2016 9:20,0.0,600.0,4500.0,100.0,1125861.0,0.0,0.0,1131061.0
25.52,2016-02,2016,2016-02,2016-02-24,DIXIE PIPELINE COMPANY LLC,MONT BELVIEU TO APEX (MAINLINE),ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),Not Available,SULPHUR,CALCASIEU,LA,30.26667,-93.38114,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,4950.0,0.0,0.0,4950.0,YES,YES,YES,2/24/2016 3:09,2/29/2016 16:15,1.0,500000.0,81860.0,2000.0,5000.0,5000.0,0.0,593860.0
25.52,2016-02,2016,2016-02,2016-02-24,IMTT-BAYONNE,IMTT,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,BAYONNE,HUDSON,NJ,40.6581344,-74.10840926,CORROSION,INTERNAL,0.0,0.0,0.0,0.0,NO,NO,NO,Not Available,Not Available,0.0,0.0,0.0,0.0,4000.0,0.0,100000.0,104000.0
25.52,2016-02,2016,2016-02,2016-02-24,IMTT-BAYONNE,IMTT,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,BAYONNE,HUDSON,NJ,40.65728842,-74.11015157,CORROSION,INTERNAL,0.0,0.0,0.0,0.0,NO,NO,NO,Not Available,Not Available,0.0,0.0,0.0,0.0,4000.0,0.0,100000.0,104000.0
25.52,2016-02,2016,2016-02,2016-02-24,ROSE ROCK MIDSTREAM L.P.,"ARLINGTON JUNCTION TO CUNNINGHAM 12""",ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,Not Available,KINGMAN,KS,37.680384000000004,-98.42846800000001,CORROSION,INTERNAL,238.0,0.0,238.0,0.0,NO,NO,YES,2/24/2016 14:10,2/26/2016 15:00,0.0,16420.0,2460.0,0.0,2500.0,12000.0,0.0,33380.0
25.52,2016-02,2016,2016-02,2016-02-26,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,AMMONIA WEST LEG,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,Not Available,Not Available,WASHINGTON,IA,41.258086999999996,-91.792114,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.27,0.0,0.0,0.27,NO,NO,NO,Not Available,Not Available,0.0,2500.0,11.0,0.0,500.0,2000.0,0.0,5011.0
25.52,2016-02,2016,2016-02,2016-02-28,TESORO SOCAL PIPELINE COMPANY LLC,T2,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),Not Available,LONG BEACH,LOS ANGELES,CA,33.77596,-118.21399699999999,INCORRECT OPERATION,INCORRECT VALVE POSITION,30.0,0.0,30.0,0.0,NO,NO,NO,Not Available,Not Available,0.0,500.0,1200.0,0.0,5000.0,0.0,0.0,6700.0
25.52,2016-02,2016,2016-02,2016-02-29,COLONIAL PIPELINE CO,LINE 01,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),Not Available,UNINCORPORATED GWINNETT COUNTY,GWINNETT,GA,33.975062,-83.898977,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",13.71,0.0,13.71,0.0,NO,NO,YES,2/29/2016 11:03,3/1/2016 14:38,0.0,50000.0,353.0,25000.0,275000.0,497000.0,0.0,847353.0
25.52,2016-02,2016,2016-02,2016-02-29,ENTERPRISE PRODUCTS OPERATING LLC,BEAUMONT TERMINAL,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ETHANE,BEAUMONT,JEFFERSON,TX,30.013719000000002,-94.05379599999999,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.2,5.0,0.0,0.2,NO,NO,NO,Not Available,Not Available,0.0,500.0,2.0,0.0,0.0,0.0,0.0,502.0
31.87,2016-03,2016,2016-03,2016-03-03,SUNOCO PIPELINE L.P.,CENTER TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,CENTER,SHELBY,TX,31.79747,-94.14222,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.24,0.0,0.0,0.24,NO,NO,YES,3/3/2016 13:18,3/3/2016 16:01,0.0,5000.0,30.0,0.0,1000.0,1200.0,0.0,7230.0
31.87,2016-03,2016,2016-03,2016-03-05,"BUCKEYE PARTNERS, LP",GUTHSVILLE JUNCTION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,ALLENTOWN,LEHIGH,PA,40.620667,-75.57010799999999,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.23,0.0,0.23,0.0,NO,NO,NO,Not Available,Not Available,0.0,1000.0,0.0,0.0,3000.0,12800.0,0.0,16800.0
31.87,2016-03,2016,2016-03,2016-03-06,ENTERPRISE PRODUCTS OPERATING LLC,MONT BELVIEU TO CARTHAGE,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),Not Available,CARTHAGE,PANOLA,TX,32.187259999999995,-94.25998,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.2,0.0,0.0,0.2,NO,NO,YES,3/6/2016 4:55,3/6/2016 6:20,0.0,50.0,25.0,0.0,0.0,0.0,0.0,75.0
31.87,2016-03,2016,2016-03,2016-03-07,"ONEOK NGL PIPELINE, LLC",ONEOK WEST WINFREE STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),Not Available,MT. BELVIEU,CHAMBERS,TX,29.845934000000003,-94.908022,INCORRECT OPERATION,INCORRECT INSTALLATION,4.8,0.0,0.0,4.8,NO,NO,YES,3/7/2016 13:15,3/7/2016 13:30,0.0,25.0,200.0,0.0,0.0,0.0,0.0,225.0
31.87,2016-03,2016,2016-03,2016-03-08,"SHELL PIPELINE CO., L.P.",CARNERAS TANK FARM,ONSHORE,TANK,CRUDE OIL,Not Available,Not Available,Not Available,KERN,CA,35.529177000000004,-119.808998,CORROSION,EXTERNAL,0.14,0.0,0.14,0.0,NO,NO,NO,Not Available,Not Available,0.0,990000.0,0.0,0.0,9000.0,1000.0,0.0,1000000.0
31.87,2016-03,2016,2016-03,2016-03-09,KINDER MORGAN WINK PIPELINE LLC ,MASON STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,ORLA,REEVES,TX,31.8029,-103.81378000000001,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.24,0.0,0.24,0.0,NO,NO,YES,3/9/2016 8:10,3/9/2016 9:33,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0
31.87,2016-03,2016,2016-03,2016-03-10,"BUCKEYE PARTNERS, LP",NL602LY,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,BROOKLYN,BROOKLYN,NY,40.657443,-73.89993100000001,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,2.0,0.0,0.0,2.0,NO,NO,YES,3/10/2016 17:25,3/11/2016 16:19,0.0,0.0,119.0,0.0,60788.0,0.0,0.0,60907.0
31.87,2016-03,2016,2016-03,2016-03-10,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,AMMONIA WEST LEG,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,Not Available,Not Available,WASHINGTON,IA,41.187143,-91.70938000000001,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1.74,0.0,0.0,1.74,NO,NO,NO,Not Available,Not Available,0.0,4500.0,75.0,0.0,200.0,500.0,0.0,5275.0
31.87,2016-03,2016,2016-03,2016-03-11,ENBRIDGE STORAGE (CUSHING) L.L.C.,CUSHING NORTH TERMINAL,ONSHORE,TANK,CRUDE OIL,Not Available,Not Available,CUSHING,PAYNE,OK,35.9585,-96.75978,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.48,0.0,0.48,0.0,NO,NO,NO,Not Available,Not Available,0.0,500.0,20.0,0.0,10400.0,1080.0,0.0,12000.0
31.87,2016-03,2016,2016-03,2016-03-11,CITGO PRODUCTS PIPELINE CO,LAKEMONT PIPELINE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,LIQUID PROPANE/PROPYLENE MIX / C3 MIX,Not Available,LIBERTY COUNTY,TX,29.977871,-94.811151,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.37,0.0,0.0,0.37,NO,NO,NO,Not Available,Not Available,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,200000.0
31.87,2016-03,2016,2016-03,2016-03-12,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",CLEARBROOK TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,CLEARBROOK,CLEARWATER,MN,47.68973,-95.41198,CORROSION,INTERNAL,0.21,0.0,0.21,0.0,NO,NO,NO,Not Available,Not Available,0.0,43184.0,0.0,0.0,3344.0,0.0,0.0,46528.0
